Date,GHI_daily_mean,DNI_daily_mean,DHI_daily_mean
2022-02-06,182.46344165435747,47.73057607090103,148.57304283604137
2022-02-07,168.1488354620586,36.35559729526672,144.08820435762584
2022-02-08,244.4217361111111,99.91993055555557,168.70368055555554
2022-02-09,250.0547916666667,124.85645833333332,157.06347222222223
2022-02-10,275.49791666666664,269.099375,86.01756944444445
2022-02-11,281.64506944444446,298.2515972222222,75.28486111111111
2022-02-12,262.8225,182.05194444444444,129.53777777777776
2022-02-13,219.26784722222223,80.69284722222223,155.83854166666666
2022-02-14,238.33625,128.5311111111111,139.34180555555557
2022-02-15,263.94618055555554,209.33229166666666,111.02326388888889
2022-02-16,266.95187500000003,227.69625,100.68847222222222
2022-02-17,272.9913888888889,249.38131944444442,98.24354166666667
2022-02-18,278.31333333333333,263.5961111111111,87.36777777777777
2022-02-19,264.9373611111111,207.59736111111113,110.83895833333334
2022-02-20,259.07284722222226,152.07861111111112,148.2123611111111
2022-02-21,128.08234804329726,21.512572855953373,113.83213988343047
2022-02-22,266.38854166666664,108.960625,177.79819444444445
2022-02-23,267.9676388888889,138.90756944444445,160.33229166666666
2022-02-24,272.05680555555557,185.77229166666666,128.1495138888889
2022-02-25,273.10493055555554,207.6484027777778,118.15784722222222
2022-02-26,275.910625,162.51729166666667,147.83569444444444
2022-02-27,244.8267361111111,142.01833333333332,135.72902777777776
2022-02-28,232.1845138888889,127.74020833333333,132.50229166666665
2022-03-01,222.3111111111111,128.416875,118.9675
2022-03-02,256.65125,137.408125,147.06222222222223
2022-03-03,280.643125,218.42395833333333,112.95548611111111
2022-03-04,270.50354166666665,140.20854166666666,157.2736111111111
2022-03-05,195.11229166666666,50.942569444444445,155.638125
2022-03-06,189.2184722222222,68.49680555555555,142.05715277777776
2022-03-07,280.25541666666663,217.62604166666668,113.17229166666667
2022-03-08,279.1661111111111,179.56631944444445,136.4188888888889
2022-03-09,286.18430555555557,187.11798611111112,138.02229166666666
2022-03-10,285.98034722222224,187.00708333333336,137.87354166666665
2022-03-11,289.0934027777778,193.64763888888888,134.60986111111112
2022-03-12,244.72402777777776,109.24666666666667,152.37631944444445
2022-03-13,209.34902777777776,79.265,146.94583333333333
2022-03-14,134.0869029275809,6.130508474576271,131.318875192604
2022-03-15,252.42368055555553,87.826875,177.5557638888889
2022-03-16,250.90673611111112,101.78756944444444,166.09111111111113
2022-03-17,194.07773668639052,45.48357988165681,155.6358727810651
2022-03-18,190.1130239520958,44.865194610778445,152.25823353293413
2022-03-19,234.52902777777777,61.295833333333334,178.66444444444443
2022-03-20,258.7315277777778,115.74354166666667,158.20493055555556
2022-03-21,227.8778631284916,74.49399441340782,163.6715782122905
2022-03-22,272.0323611111111,129.50986111111112,162.6834027777778
2022-03-23,282.75527777777774,193.924375,123.01750000000001
2022-03-24,270.8840972222222,152.04770833333333,142.99888888888887
2022-03-25,250.08993055555555,118.65791666666667,145.97368055555555
2022-03-26,159.87904,33.506159999999994,133.10256
2022-03-27,256.560625,94.94958333333332,173.53472222222223
2022-03-28,140.35902317880794,24.03203642384106,121.97798013245033
2022-03-29,160.76391585760518,33.55922330097087,134.02338187702264
2022-03-30,263.64493055555556,94.91909722222222,179.70229166666667
2022-03-31,267.29068797776233,131.3706740792217,157.219318971508
2022-04-01,250.1641666666667,88.14895833333334,171.3075
2022-04-02,205.60990237099023,58.827963737796374,158.2692468619247
2022-04-03,161.26796818510485,25.694070860448303,140.87765726681127
2022-04-04,286.0188888888889,188.24555555555554,130.25722222222223
2022-04-05,291.8386805555556,233.8684722222222,100.97555555555554
2022-04-06,241.90152777777777,122.45381944444445,140.66090277777778
2022-04-07,260.70180555555555,194.63833333333335,95.81833333333333
2022-04-08,229.69819444444445,75.548125,164.97340277777778
2022-04-09,276.44291666666663,162.7111111111111,134.4020138888889
2022-04-10,293.1359722222222,201.99409722222222,125.243125
2022-04-11,276.5776388888889,179.9009722222222,121.09562500000001
2022-04-12,212.89550561797753,121.08609550561798,110.3197331460674
2022-04-13,280.64395833333333,175.15930555555556,128.21423611111112
2022-04-14,286.06083333333333,190.10520833333334,124.74861111111112
2022-04-15,243.9164124909223,143.83957879448076,131.839360929557
2022-04-16,112.59868055555556,5.482430555555555,111.18625
2022-04-17,294.1207638888889,214.26798611111113,111.82506944444445
2022-04-18,240.39375,91.06104166666667,165.78562499999998
2022-04-19,276.7865972222222,168.8686111111111,125.20111111111112
2022-04-20,281.43704755145495,188.82327892122072,133.31838183108587
2022-04-21,69.82977611940298,1.0126119402985074,70.3560447761194
2022-04-22,293.1430555555556,219.50006944444442,108.29159722222222
2022-04-23,298.9189583333333,252.80520833333333,92.91756944444444
2022-04-24,288.8800694444444,183.143125,128.12375
2022-04-25,256.339375,107.60152777777779,158.96333333333334
2022-04-26,282.37652777777777,219.62069444444444,106.68222222222222
2022-04-27,261.46430555555554,190.368125,104.11104166666667
2022-04-28,253.70737647877522,116.40702853166319,145.43897007654834
2022-04-29,148.98519051042416,30.612868439971244,125.86376707404744
2022-04-30,238.72108303249098,117.61465703971118,148.6123465703971
2022-05-01,252.47851182197496,157.40584144645342,120.53803894297637
2022-05-02,282.0684027777778,218.60958333333332,102.54868055555556
2022-05-03,235.87090277777776,87.86104166666667,167.12743055555555
2022-05-04,273.539375,156.53479166666668,137.90340277777779
2022-05-05,137.28942512420156,17.135202271114267,123.67700496806245
2022-05-06,219.28212491026562,83.42885857860732,149.78614501076814
2022-05-07,155.2032638888889,13.263680555555556,142.71875
2022-05-08,278.46527777777777,163.9609722222222,134.26444444444445
2022-05-09,199.2748611111111,70.48972222222223,131.35944444444445
2022-05-10,136.70222222222222,11.116041666666668,129.97041666666667
2022-05-11,276.3621527777778,216.89423611111113,94.29875000000001
2022-05-12,253.73333333333332,137.9711111111111,130.7523611111111
2022-05-13,290.8638888888889,237.0559722222222,95.40715277777777
2022-05-14,285.4125,203.75451388888888,110.61631944444444
2022-05-15,266.7890972222222,166.1173611111111,126.87673611111111
2022-05-16,277.2992361111111,141.83902777777777,152.92319444444445
2022-05-17,265.18930555555556,114.23777777777778,161.06291666666667
2022-05-18,255.69201388888888,114.03284722222222,151.76583333333332
2022-05-19,241.59597222222223,119.01743055555556,133.98145833333334
2022-05-20,283.2673611111111,212.96298611111112,107.11916666666667
2022-05-21,127.36194444444445,15.667361111111111,114.01354166666667
2022-05-22,172.54215277777777,41.67722222222222,133.83854166666666
2022-05-23,78.51627260083448,5.29144645340751,75.2414464534075
2022-05-24,247.8033333333333,92.97437500000001,165.42277777777778
2022-05-25,274.70465277777777,170.12118055555555,129.8021527777778
2022-05-26,281.34458333333333,186.7122222222222,120.73270833333333
2022-05-27,241.21611111111113,113.3548611111111,144.16875
2022-05-28,286.5807638888889,234.50840277777777,97.22083333333333
2022-05-29,260.17791666666665,163.60006944444444,123.20284722222223
2022-05-30,237.0261111111111,133.07770833333333,119.25159722222222
2022-05-31,283.09319444444446,201.11631944444446,119.84069444444445
2022-06-01,252.6529861111111,130.55555555555554,141.92541666666668
2022-06-02,260.8846527777778,203.03541666666666,96.35569444444445
2022-06-03,264.1684722222222,156.590625,122.82930555555556
2022-06-04,273.805,162.2434027777778,130.05930555555554
2022-06-05,269.6925694444444,157.350625,129.75416666666666
2022-06-06,240.13307584269663,120.39887640449439,138.81004213483146
2022-06-07,242.35006944444442,136.71673611111112,129.35104166666667
2022-06-08,227.06117814052521,83.10993612491129,149.2306600425834
2022-06-09,294.75118055555555,233.9065277777778,104.06208333333333
2022-06-10,286.91055555555556,216.0528472222222,101.78013888888889
2022-06-11,137.6484419263456,23.709844192634563,125.01650141643059
2022-06-12,231.79804469273742,134.60258379888268,118.0677374301676
2022-06-13,252.4033428165007,155.5950213371266,117.250640113798
2022-06-14,192.09520833333332,53.78590277777778,142.21020833333336
2022-06-15,184.1002787456446,49.56940766550523,140.87547038327526
2022-06-16,176.42771587743732,47.20696378830083,133.59540389972145
2022-06-17,263.3354166666667,155.23715277777777,129.46472222222224
2022-06-18,171.64298866855523,51.190580736543914,132.09815864022664
2022-06-19,220.26513888888888,150.65770833333335,105.47125
2022-06-20,282.07722222222225,226.41930555555555,91.22333333333334
2022-06-21,242.176875,104.23798611111111,152.97381944444444
2022-06-22,183.95511363636362,49.27464488636363,142.26811079545453
2022-06-23,288.4495138888889,268.60277777777776,76.89951388888889
2022-06-24,257.85381944444447,147.0420138888889,126.83326388888888
2022-06-25,262.1565550906555,167.0829149232915,119.51234309623432
2022-06-26,269.95236111111114,156.36069444444445,137.24444444444444
2022-06-27,263.99312499999996,196.15680555555554,105.58645833333334
2022-06-28,251.01277777777779,166.35319444444445,111.15986111111111
2022-06-29,185.58513888888888,79.97895833333334,115.63326388888889
2022-06-30,113.87354166666667,4.265069444444444,111.27979166666667
2022-07-01,194.02320794889994,93.6611071682044,114.67728885734563
2022-07-02,232.0522630834512,119.61817538896747,145.51690240452615
2022-07-03,218.7988865692415,121.38705636743215,126.590953375087
2022-07-04,243.81958333333336,173.91055555555556,103.41104166666666
2022-07-05,227.63907885554778,87.36315422191207,146.18073970690858
2022-07-06,275.260625,208.67562500000003,96.34937500000001
2022-07-07,237.15986111111113,144.2671527777778,121.61340277777776
2022-07-08,183.62986553432413,73.11330502477,124.75194621372965
2022-07-09,198.04487090020933,85.76482903000698,140.0850662944871
2022-07-10,110.00785267546907,7.179291174426686,104.44162612925643
2022-07-11,280.2911111111111,214.72125,109.44708333333332
2022-07-12,282.48784722222223,225.86222222222221,105.58215277777776
2022-07-13,211.55090277777776,70.19618055555556,142.63229166666667
2022-07-14,170.12520833333332,48.350833333333334,138.22277777777776
2022-07-15,220.41833333333335,142.73493055555554,108.90131944444444
2022-07-16,82.43263888888889,1.2327777777777778,81.28729166666666
2022-07-17,125.58525868178596,35.746633593196314,94.99645641389085
2022-07-18,184.86839452843773,41.62231821454284,148.5624190064795
2022-07-19,169.50314787701316,37.58704245973646,136.66076134699853
2022-07-20,218.00849582172702,122.20369080779945,118.12785515320334
2022-07-21,227.491720662347,126.85565154787616,123.49568034557235
2022-07-22,191.18394109396914,53.080785413744735,136.99102384291726
2022-07-23,147.59985984583042,12.139313244569026,132.82032235459005
2022-07-24,239.43840277777778,151.7001388888889,103.80618055555556
2022-07-25,268.08215277777776,205.70590277777777,104.50770833333334
2022-07-26,130.20585714285716,30.605285714285717,102.99485714285713
2022-07-27,160.7453781512605,22.495378151260507,141.65994397759104
2022-07-28,170.84215277777778,41.325,133.17756944444446
2022-07-29,201.4231092436975,61.917296918767505,156.56148459383752
2022-07-30,244.3943015983322,128.60277970813064,128.3209173036831
2022-07-31,63.941875,6.110763888888889,59.67326388888889
2022-08-01,211.6112359550562,102.0508426966292,129.69030898876406
2022-08-02,134.29214732453093,31.190479499652536,110.43551077136901
2022-08-03,228.16925246826517,137.6308180535966,129.7440761636107
2022-08-04,110.06451388888888,8.425555555555555,101.86527777777778
2022-08-05,195.0061052631579,54.51298245614035,145.16308771929823
2022-08-06,222.55215877437328,155.83565459610028,102.96197771587744
2022-08-07,269.1621866295265,195.1891364902507,113.8708217270195
2022-08-08,222.65104166666666,83.35777777777777,155.1341666666667
2022-08-09,125.29719222462202,1.5929445644348452,122.88430525557955
2022-08-10,222.49375907111758,130.09078374455734,123.56806966618286
2022-08-11,219.68241834607366,101.6275191104934,133.9825573314802
2022-08-12,117.00849719101124,1.7285814606741574,115.36685393258426
2022-08-13,198.8206691449814,91.76312267657993,129.17368029739777
2022-08-14,123.23729653220099,29.410544939844304,95.88244869072894
2022-08-15,90.87261987491313,1.4109103544127866,91.03495482974287
2022-08-16,144.6543079096045,28.7600988700565,121.07492937853108
2022-08-17,223.9113986013986,108.48538461538462,134.66475524475524
2022-08-18,282.518125,236.996875,79.74319444444444
2022-08-19,215.9786862334032,84.31747030048918,143.5643605870021
2022-08-20,181.51841556636552,59.95601111883252,140.13384294649063
2022-08-21,265.1324305555556,204.3698611111111,104.80020833333333
2022-08-22,235.28755274261604,200.06659634317862,74.6268635724332
2022-08-23,105.30763888888889,0.41555555555555557,105.34666666666668
2022-08-24,165.71601423487544,71.0667615658363,110.64434163701067
2022-08-25,204.59722222222223,65.90756944444443,146.8645138888889
2022-08-26,138.65184926727147,8.934473133286811,130.07899511514307
2022-08-27,100.37190140845071,4.865070422535211,95.06140845070423
2022-08-28,118.56784722222223,17.903888888888886,105.04208333333334
2022-08-29,190.43132102272727,70.90681818181818,129.45546875
2022-08-30,218.75283560660446,129.8326633165829,126.2721464465183
2022-08-31,114.65569444444445,16.917916666666667,104.06951388888889
2022-09-01,165.7979403409091,51.27130681818182,125.46754261363635
2022-09-02,67.60916666666667,0.12215277777777778,67.88979166666667
2022-09-03,159.95881533101044,43.48724738675958,120.50801393728223
2022-09-04,290.3535416666667,249.84145833333335,87.144375
2022-09-05,205.6296940194715,117.12913769123784,116.2404728789986
2022-09-06,188.42035211267608,59.330704225352115,135.44542253521126
2022-09-07,199.61811846689895,114.80891986062717,104.80216027874565
2022-09-08,166.01106382978725,32.86574468085106,141.6372340425532
2022-09-09,101.06244695898161,2.0794200848656295,97.89702970297029
2022-09-10,181.07145892351275,33.36494334277621,150.04929178470255
2022-09-11,208.23947740112993,101.07139830508476,128.79484463276836
2022-09-12,119.00006944444445,7.090625,113.86055555555556
2022-09-13,235.59322512350033,122.93472124206069,133.7240649258998
2022-09-14,266.82415966386554,209.0234593837535,105.90693277310925
2022-09-15,49.14368055555555,3.514791666666667,47.39055555555555
2022-09-16,114.4353478566409,2.188193956430077,111.48060435699226
2022-09-17,228.197967764541,152.20693763139454,104.0439383321654
2022-09-18,86.07413073713491,6.463143254520167,79.64367176634215
2022-09-19,121.0976388888889,20.626875000000002,109.10006944444444
2022-09-20,109.71259622113365,11.563261021693492,99.2558432470259
2022-09-21,161.78666196189133,45.56330275229357,123.98877911079747
2022-09-22,131.61421356421354,25.048340548340548,108.53679653679653
2022-09-23,229.04009728978457,146.4022237665045,129.03648366921473
2022-09-24,214.18243055555556,174.42097222222222,89.89569444444444
2022-09-25,296.11245650661095,264.18782185107864,96.96276965901183
2022-09-26,102.74847222222222,19.655486111111113,89.57729166666667
2022-09-27,192.82236376503892,150.62788393489032,77.6589525831564
2022-09-28,188.79506944444447,118.23444444444445,94.05555555555556
2022-09-29,229.0871870397644,118.02209131075111,132.52584683357878
2022-09-30,98.3742361111111,20.096944444444443,87.49840277777777
2022-10-01,161.2736434108527,47.53213530655392,121.61930937279773
2022-10-02,226.07,141.31416666666667,128.53631944444444
2022-10-03,259.152580195258,182.3170850767085,117.6697350069735
2022-10-04,249.39173036831133,180.61299513551077,109.07282835302293
2022-10-05,261.6901388888889,183.0167361111111,108.53784722222223
2022-10-06,253.1923611111111,202.09270833333332,82.64805555555556
2022-10-07,158.56848357791753,44.75094339622641,132.7498252969951
2022-10-08,153.04559359067736,50.39388201019665,117.24836125273124
2022-10-09,249.94208333333333,134.9452777777778,138.4167361111111
2022-10-10,263.7770138888889,193.45020833333334,107.22770833333333
2022-10-11,279.8917361111111,248.50409722222224,80.37402777777778
2022-10-12,263.1488888888889,165.33263888888888,121.13722222222222
2022-10-13,233.08999999999997,122.625,121.41687499999999
2022-10-14,174.75149786019972,83.57032810271042,117.98623395149787
2022-10-15,238.6326388888889,119.31888888888889,130.29541666666665
2022-10-16,266.0997222222222,203.23256944444447,102.17472222222223
2022-10-17,274.21999999999997,215.87763888888887,102.66652777777777
2022-10-18,272.9113888888889,220.71506944444445,98.86791666666666
2022-10-19,243.229375,137.49173611111112,131.64631944444446
2022-10-20,260.4710416666667,179.38097222222223,112.31986111111111
2022-10-21,270.2473611111111,209.53875,104.71736111111112
2022-10-22,261.5914583333333,207.5840972222222,104.91187500000001
2022-10-23,277.5370138888889,287.2288888888889,63.85541666666667
2022-10-24,274.008125,272.8855555555556,67.53743055555555
2022-10-25,-1.2,0.0,0.0
