Date,GHI_daily_mean,DNI_daily_mean,DHI_daily_mean
2022-02-18,208.49951388888888,132.00034722222222,103.79444444444445
2022-02-19,221.43513888888887,117.78409722222223,128.76659722222223
2022-02-20,225.0636111111111,120.04631944444445,130.33319444444444
2022-02-21,205.96402777777777,92.33881944444444,132.19770833333334
2022-02-22,226.18020833333333,123.12555555555555,128.35215277777777
2022-02-23,237.3051388888889,141.23486111111112,127.7076388888889
2022-02-24,237.91486111111112,143.65277777777777,125.11770833333334
2022-02-25,171.9900487125957,59.53221990257481,129.18100208768269
2022-02-26,235.92770833333336,137.08944444444444,128.02881944444445
2022-02-27,233.249375,134.49118055555556,124.19
2022-02-28,238.12902777777776,143.9611111111111,124.58638888888889
2022-03-01,214.23275382475663,114.9086230876217,130.46995827538248
2022-03-02,244.92944444444447,166.18555555555557,113.83013888888888
2022-03-03,241.18958333333333,147.165625,127.499375
2022-03-04,213.20305555555558,60.42090277777778,162.37409722222222
2022-03-05,239.7592361111111,126.11701388888889,137.25625
2022-03-06,240.1725,133.03145833333332,133.98694444444445
2022-03-07,242.8370138888889,165.76791666666665,112.29631944444445
2022-03-08,243.62020833333332,152.765625,121.89541666666666
2022-03-09,235.53375,152.72854166666667,113.84486111111111
2022-03-10,230.91722222222222,150.2826388888889,110.57479166666667
2022-03-11,250.7957638888889,179.5688888888889,107.58756944444445
2022-03-12,250.7096527777778,174.61534722222223,110.915
2022-03-13,214.05680555555554,80.73458333333333,146.95250000000001
2022-03-14,233.820625,121.76020833333334,134.7898611111111
2022-03-15,220.99791666666667,84.67402777777778,154.06965277777778
2022-03-16,216.60833333333332,86.095625,145.40166666666667
2022-03-17,201.01916666666665,102.96131944444444,111.77291666666666
2022-03-18,237.5729861111111,140.09875,122.61770833333334
2022-03-19,228.33618055555553,123.67284722222222,123.07694444444444
2022-03-20,207.0590972222222,91.85388888888889,127.549375
2022-03-21,213.08069444444445,83.35777777777777,140.20597222222221
2022-03-22,190.08919860627176,73.69554006968642,126.53428571428572
2022-03-23,234.83076388888887,117.23340277777778,135.58833333333334
2022-03-24,243.095625,136.98784722222223,128.96437500000002
2022-03-25,185.08104166666666,112.04625,99.50972222222222
2022-03-26,235.15972222222223,137.02013888888888,121.22513888888889
2022-03-27,249.17875,147.33430555555555,131.101875
2022-03-28,265.4746527777778,180.40972222222223,123.73083333333332
2022-03-29,277.8226388888889,219.04111111111112,102.94284722222223
2022-03-30,248.73277777777778,146.53944444444443,131.2228472222222
2022-03-31,210.21846153846155,98.63125874125875,140.22986013986014
2022-04-01,199.21532951289396,82.98166189111747,131.87743553008596
2022-04-02,248.99138888888888,130.41680555555556,141.55124999999998
2022-04-03,190.06819444444446,48.59243055555556,149.01527777777778
2022-04-04,247.4125,152.15597222222223,117.73604166666667
2022-04-05,261.41569444444445,185.15159722222222,111.06888888888889
2022-04-06,251.53347222222223,172.61777777777777,109.70548611111111
2022-04-07,189.03338008415145,72.53969144460028,120.30617110799439
2022-04-08,276.01194444444445,222.27034722222223,98.24590277777779
2022-04-09,221.1770138888889,104.13416666666667,133.14569444444444
2022-04-10,219.59284722222222,100.71902777777777,136.83333333333334
2022-04-11,216.11618055555556,105.03638888888888,129.11555555555555
2022-04-12,269.5653472222222,200.74256944444443,109.99493055555557
2022-04-13,260.44666666666666,182.1082638888889,112.26701388888888
2022-04-14,251.38597222222222,162.40416666666667,118.43402777777777
2022-04-15,236.6909027777778,148.710625,114.02527777777777
2022-04-16,275.0208333333333,227.40048611111112,93.68555555555557
2022-04-17,248.87062500000002,160.27631944444445,116.17708333333333
2022-04-18,259.25076388888886,186.45687500000003,107.46333333333334
2022-04-19,251.05020833333333,184.65034722222222,93.03152777777777
2022-04-20,157.97291086350975,60.54993036211699,113.45020891364902
2022-04-21,254.42409722222223,157.35930555555555,123.74430555555554
2022-04-22,192.3758793969849,53.07114142139268,146.9846374730797
2022-04-23,199.66909722222223,119.19979166666667,92.48395833333333
2022-04-24,232.6475,135.1538888888889,114.30458333333334
2022-04-25,259.57729166666667,178.61645833333336,111.86208333333333
2022-04-26,244.6323611111111,167.85541666666666,104.14583333333333
2022-04-27,188.427936066713,86.33071577484364,125.06212647671994
2022-04-28,235.80368055555556,143.7,118.25986111111112
2022-04-29,260.6279166666667,199.91479166666664,90.5025
2022-04-30,244.7771269177127,183.86059972105997,100.97461645746165
2022-05-01,228.82635605006953,157.65243393602225,101.5787204450626
2022-05-02,181.2329861111111,74.156875,114.9873611111111
2022-05-03,171.6424031007752,97.6546511627907,111.36782945736434
2022-05-04,226.79006993006993,140.0511888111888,114.68783216783217
2022-05-05,201.29493055555557,129.58791666666667,79.821875
2022-05-06,215.2028880866426,123.53155234657041,116.763321299639
2022-05-07,224.0239221140473,129.97420027816412,122.66314325452016
2022-05-08,70.00569444444444,0.128125,69.92486111111111
2022-05-09,233.01708333333332,116.3001388888889,135.25881944444444
2022-05-10,260.0809187279152,146.94325088339224,138.0476325088339
2022-05-11,228.44625,111.65826388888888,134.42125000000001
2022-05-12,209.17280334728034,108.18898186889818,123.99958158995815
2022-05-13,167.8401691331924,42.82515856236787,128.58097251585625
2022-05-14,223.33966597077242,121.76270006958943,128.5510090466249
2022-05-15,244.21326388888886,133.64465277777776,128.03625
2022-05-16,199.87854166666665,82.13277777777778,129.79895833333333
2022-05-17,216.3357695010541,77.79219957835559,152.9087842586086
2022-05-18,130.50833333333333,30.867430555555554,108.60020833333333
2022-05-19,219.807574704656,88.99298123697011,143.5671299513551
2022-05-20,222.18208333333334,101.37659722222222,138.31541666666666
2022-05-21,38.92729166666667,0.03770833333333333,38.683819444444445
2022-05-22,174.85631944444444,46.64291666666667,144.52430555555554
2022-05-23,272.17083333333335,189.86909722222222,122.69284722222223
2022-05-24,154.97055555555556,35.43694444444444,125.77402777777777
2022-05-25,134.21945031712474,51.71740662438337,106.26983791402395
2022-05-26,186.07298682284042,91.30490483162518,131.78023426061492
2022-05-27,169.46447552447555,48.67314685314686,133.3283916083916
2022-05-28,242.77112824106518,171.8425367904695,102.06362999299229
2022-05-29,213.5923611111111,90.01965277777778,143.19625
2022-05-30,221.9776388888889,107.13472222222222,141.10131944444444
2022-05-31,207.39774647887324,99.13999999999999,132.22915492957745
2022-06-01,106.78777777777778,7.560416666666667,101.304375
2022-06-02,218.33872126436782,140.36472701149427,106.5507183908046
2022-06-03,227.9857142857143,129.88020905923347,122.03296167247386
2022-06-04,216.6922962962963,160.8565185185185,89.86777777777777
2022-06-05,219.12064156206415,112.66255230125523,134.94435146443516
2022-06-06,196.5880740740741,115.51214814814814,105.79777777777778
2022-06-07,163.175625,30.403958333333332,141.28680555555556
2022-06-08,212.9013167520117,183.02289685442574,83.91726408193124
2022-06-09,183.81503865073788,54.57863668306395,137.5434293745608
2022-06-10,276.29036568213786,188.18481012658228,129.71385372714488
2022-06-11,195.7741643454039,61.913300835654596,139.49352367688024
2022-06-12,189.54738372093024,117.8392441860465,107.575
2022-06-13,137.59556057185853,87.11813393528969,72.79179834462002
2022-06-14,201.33977669225402,91.50809490579205,131.57962316817864
2022-06-15,204.63472512178149,63.839735560194846,148.89067501739734
2022-06-16,185.0364400840925,40.72564821303434,150.2885073580939
2022-06-17,68.44479166666666,0.07381944444444444,67.61458333333333
2022-06-18,124.68238380809595,39.10989505247376,91.39707646176912
2022-06-19,212.70582665695557,136.29737800437,129.3230152949745
2022-06-20,131.8957402234637,24.315782122905027,110.1530027932961
2022-06-21,169.2963687150838,57.406215083798884,121.80921787709497
2022-06-22,191.81750348675035,99.56680613668061,107.18912133891214
2022-06-23,215.44180555555556,91.64506944444445,133.80444444444444
2022-06-24,145.20604075691412,40.19366812227074,113.04017467248909
2022-06-25,186.09055944055945,64.8365034965035,132.73566433566432
2022-06-26,150.35258112094397,62.14115044247787,109.80575221238938
2022-06-27,185.1655944055944,92.11167832167833,120.45335664335664
2022-06-28,128.58894366197183,25.438169014084504,106.8730985915493
2022-06-29,145.08934550989346,79.01613394216133,99.84010654490106
2022-06-30,217.16743375174335,124.57984658298466,123.19804741980474
2022-07-01,143.82230063514467,25.44424841213832,125.60402258292166
2022-07-02,203.00812949640286,86.64460431654676,131.5954676258993
2022-07-03,162.11529497450837,85.87734887108522,114.70458849235251
2022-07-04,138.80430183356842,14.536741889985894,127.43568406205922
2022-07-05,166.33469964664312,66.10247349823321,121.74558303886926
2022-07-06,174.2045871559633,54.45187014820043,135.38242766407905
2022-07-07,138.67138790035585,34.660782918149465,109.91017793594305
2022-07-08,166.29420709630702,67.64511223750905,125.60753077480086
2022-07-09,126.24936079545455,28.246022727272727,99.11171875
2022-07-10,150.94622905027933,33.47667597765363,128.6365223463687
2022-07-11,179.79691313711416,62.1989231873654,135.50423546302943
2022-07-12,181.33825648414987,116.36678674351586,108.59704610951009
2022-07-13,158.43019551049963,66.98826937002173,118.17110789283127
2022-07-14,159.0833704528582,87.03964365256124,98.3210838901262
2022-07-15,198.80894366197185,95.05112676056338,124.98049295774648
2022-07-16,126.51690042075737,12.790252454417953,118.77173913043478
2022-07-17,150.72484210526315,29.660350877192982,126.40428070175439
2022-07-18,61.56769784172662,4.985395683453238,56.53856115107914
2022-07-19,105.02244444444443,13.99362962962963,91.38503703703704
2022-07-20,83.09021663172607,0.3138364779874214,81.4450034940601
2022-07-21,156.1883088235294,13.022279411764705,145.09036764705883
2022-07-22,128.89210526315787,16.43605974395448,116.94487908961594
2022-07-23,163.7002807017544,71.25312280701755,119.3117894736842
2022-07-24,102.51054469273744,4.642597765363129,98.33456703910615
2022-07-25,127.72591267000716,8.052183249821045,121.02068718682891
2022-07-26,152.39055118110235,32.61073729420186,125.71052254831783
2022-07-27,109.52692857142858,0.7425714285714285,108.32714285714286
2022-07-28,158.08355586788474,34.08868587491216,128.15158116654956
2022-07-29,182.2812220566319,72.76251862891208,121.00633383010432
2022-07-30,188.8880112834979,56.457334273624824,143.77362482369534
2022-07-31,134.83172268907563,12.816176470588236,130.33487394957984
2022-08-01,142.8194777699365,24.30741002117149,119.75575158786168
2022-08-02,83.23819444444445,1.2397222222222222,80.45173611111112
2022-08-03,181.46800911854103,72.18677811550153,128.44908814589667
2022-08-04,100.23804809052334,1.4506364922206505,96.7604667609618
2022-08-05,162.0963440860215,30.948817204301076,137.33813620071686
2022-08-06,116.36554809843402,18.297986577181206,101.0945563012677
2022-08-07,142.17345864661655,22.353007518796993,124.09
2022-08-08,150.80123726346434,72.31790393013101,112.36666666666666
2022-08-09,130.6377400295421,45.759158050221565,95.69660265878878
2022-08-10,107.75073891625615,3.8249120337790288,103.26671358198452
2022-08-11,129.15917201998573,10.821413276231263,119.2349750178444
2022-08-12,74.65826388888888,0.14972222222222223,73.1445138888889
2022-08-13,102.30590302178496,3.66268446943078,98.41314125087843
2022-08-14,108.83039492242595,12.803102961918194,96.45874471086037
2022-08-15,192.46568699485672,64.99713445995592,142.99169728141072
2022-08-16,108.77006944444445,4.663611111111111,105.496875
2022-08-17,75.44912770411725,0.21939986043265874,73.30781577110956
2022-08-18,128.51215596330275,24.041207951070337,108.3512232415902
2022-08-19,147.78827785817654,51.182561505065124,117.86439942112881
2022-08-20,111.2293501048218,5.306429070580014,106.22068483577917
2022-08-21,127.31258890469417,17.048719772403985,119.0203413940256
2022-08-22,141.83805447470817,67.15836575875487,100.41268482490273
2022-08-23,123.85964912280701,27.126736842105263,103.28687719298244
2022-08-24,98.40380014074594,3.8950738916256156,93.39999999999999
2022-08-25,154.38392603129444,55.10547652916074,117.77403982930298
2022-08-26,174.02615942028987,64.56210144927536,134.07652173913044
2022-08-27,147.08324909747293,26.456967509025272,124.40541516245487
2022-08-28,122.68661971830986,4.259154929577464,119.67556338028169
2022-08-29,115.74652329749104,8.948172043010754,108.94387096774194
2022-08-30,195.618640504555,67.24099509460406,143.90259285213736
2022-08-31,125.69851694915255,14.781002824858758,116.81687853107346
2022-09-01,133.06806966618288,27.779970972423804,107.24208998548622
2022-09-02,198.20691915513473,74.02498179169702,145.05222141296431
2022-09-03,154.704943273906,119.75089141004862,84.60145867098865
2022-09-04,132.52091286307055,96.42124481327801,73.2635684647303
2022-09-05,137.05368589743588,76.22035256410257,79.30096153846155
2022-09-06,210.3579204466155,75.93468248429868,144.56720167480808
2022-09-07,126.49444844989185,15.897692862292716,113.61917808219177
2022-09-08,167.75180635838151,34.32593930635838,142.678612716763
2022-09-09,142.29813886900502,44.0084466714388,116.20665712240516
2022-09-10,154.43731343283582,30.63681592039801,129.32181947405826
2022-09-11,124.03416477702193,17.5535903250189,110.08904006046862
2022-09-12,153.3391871165644,55.78381901840491,110.05920245398774
2022-09-13,170.16392128279884,34.25575801749271,144.90262390670554
2022-09-14,171.81708542713568,49.11730078966259,127.3218951902369
2022-09-15,175.45679012345678,86.21989832970225,122.58990559186637
2022-09-16,160.43192133131618,55.184795763993954,116.42617246596066
2022-09-17,167.20139470013947,69.54239888423989,120.22391910739192
2022-09-18,130.66269202633504,5.771104608632041,125.93782004389173
2022-09-19,165.72210604929052,75.81896938013443,112.56564600448095
2022-09-20,153.73107142857143,33.237785714285714,123.33514285714287
2022-09-21,92.87013352073086,8.106113843991567,84.86254392129304
2022-09-22,152.39754335260116,53.52109826589595,122.4809971098266
2022-09-23,175.19625970359917,109.97896965419902,112.46513761467891
2022-09-24,157.24368055555556,55.72645833333334,123.709375
2022-09-25,147.3905813097866,51.119352465047825,102.2646063281825
2022-09-26,133.43328611898016,34.89199716713881,109.95949008498583
2022-09-27,181.52533733133433,79.68785607196402,120.58140929535233
2022-09-28,134.27713261648745,31.924516129032256,102.98795698924732
2022-09-29,147.34629370629372,23.03762237762238,130.9397902097902
2022-09-30,145.325260804769,44.287332339791355,123.87011922503727
2022-10-01,90.1446764091858,18.207515657620043,76.78225469728602
2022-10-02,229.0032074126871,173.07312900926587,108.40149679258731
2022-10-03,164.95724907063197,57.92936802973978,121.69115241635689
2022-10-04,206.83874195854185,117.56526090064331,119.45775553967118
2022-10-05,203.79999999999998,55.15434782608696,156.80750350631135
2022-10-06,155.17206823027718,40.961478322672356,121.6231698649609
2022-10-07,175.94938650306747,92.23949386503068,106.39739263803682
2022-10-08,154.54491708723864,25.549170872386444,136.66669069935114
2022-10-09,173.4595397178916,105.19302152932443,109.73637713437267
2022-10-10,142.85381231671553,76.94464809384164,98.75667155425221
2022-10-11,183.6866382373845,77.64946695095949,115.25756929637527
2022-10-12,169.90696442089327,92.52800908402725,106.30847842543528
2022-10-13,177.49133126934984,147.64961300309596,78.91478328173375
2022-10-14,135.4810790835181,25.349593495934958,113.32653362897264
2022-10-15,96.79133522727274,12.663707386363637,84.16910511363636
2022-10-16,142.51159527326442,44.207680945347114,109.08493353028065
2022-10-17,173.7155172413793,117.2023988005997,91.87713643178411
2022-10-18,192.4390625,118.92457386363635,105.04609375
2022-10-19,193.47735849056602,81.89503843466107,128.91593291404612
2022-10-20,227.06630036630037,179.7654945054945,91.31692307692308
2022-10-21,205.24630824372758,111.39354838709677,124.3194265232975
2022-10-22,162.521216407355,53.33833097595473,130.11760961810467
2022-10-23,178.3685628742515,116.33293413173652,98.71422155688623
2022-10-24,182.83020231213874,74.16242774566474,127.94089595375723
2022-10-25,156.23833470733717,182.47716405605934,51.1641384995878
2022-10-26,247.31979166666667,172.05791666666667,118.01374999999999
2022-10-27,103.57993055555556,9.464236111111111,94.63166666666667
2022-10-28,185.17284722222223,62.75583333333333,135.5245138888889
2022-10-29,159.15680555555554,43.68076388888889,122.52041666666666
2022-10-30,-1.7,-0.1,-3.4
