Date,GHI_mean,GHI_max,DNI_mean,DNI_max,DHI_mean,DHI_max
2021-10-12,286.6327083333333,979.0,300.50347222222223,818.7,67.03590277777778,192.6
2021-10-13,286.23305555555555,983.0,304.9867361111111,842.3,63.75006944444445,172.9
2021-10-14,280.43208333333337,970.0,300.33979166666666,851.7,58.56666666666667,161.7
2021-10-15,289.2252777777778,979.0,334.3777083333334,874.0,53.37104166666667,149.1
2021-10-16,288.31347222222223,984.0,305.7136111111111,866.0,65.45625,185.7
2021-10-17,191.4922222222222,1089.0,72.13138888888889,693.2,135.6078472222222,570.3
2021-10-18,270.0063888888889,1150.0,246.89784722222223,885.0,87.64874999999999,386.9
2021-10-19,280.5134722222222,1011.0,311.0386111111111,886.0,58.38798611111111,298.6
2021-10-20,211.80840277777776,907.0,113.56222222222223,558.3,123.77729166666666,384.0
2021-10-21,262.52756944444445,928.0,208.7345138888889,672.3,104.43159722222222,317.0
2021-10-22,256.4592361111111,907.0,193.51215277777777,616.9,111.32333333333334,350.7
2021-10-23,167.45777777777778,1170.0,70.02465277777777,670.2,120.89729166666667,676.5
2021-10-24,235.4140972222222,1010.0,131.21937499999999,741.7,128.7720138888889,590.7
2021-10-25,253.73166666666665,938.0,175.13875,709.2,117.42569444444445,471.3
2021-10-26,257.1892361111111,973.0,205.24305555555554,669.8,107.28868055555556,400.9
2021-10-27,257.3961111111111,917.0,227.22145833333335,719.8,88.50333333333333,262.0
2021-10-28,261.79284722222224,927.0,251.80194444444444,753.2,81.91652777777777,276.8
2021-10-29,267.22631944444447,947.0,269.94125,808.0,73.83166666666668,213.1
2021-10-30,263.7075,956.0,246.18381944444445,762.0,89.40319444444445,286.2
2021-10-31,261.611875,953.0,239.62055555555554,751.6,89.75597222222223,287.4
2021-11-01,271.15125,1040.0,235.88805555555555,805.0,98.12527777777777,357.4
2021-11-02,216.73701388888887,881.0,92.40423611111112,406.8,145.32666666666665,517.9
2021-11-03,257.5426388888889,917.0,205.89020833333336,698.3,107.04458333333334,325.6
2021-11-04,256.2578472222222,918.0,236.86381944444446,750.7,84.65979166666668,242.8
2021-11-05,251.83645833333333,904.0,237.97916666666666,743.4,81.71479166666667,246.2
2021-11-06,261.1223611111111,944.0,256.18319444444444,833.0,77.66111111111111,239.3
2021-11-07,263.52451388888886,935.0,278.1853472222222,846.0,69.97270833333333,225.3
2021-11-08,256.46722222222223,908.0,262.99104166666666,781.4,73.54986111111111,229.2
2021-11-09,255.98354166666667,907.0,273.14666666666665,801.0,66.23965277777778,188.6
2021-11-10,248.57638888888889,889.0,248.51520833333336,781.8,69.48145833333334,267.1
2021-11-11,249.80680555555554,914.0,269.2363888888889,837.0,60.02826388888889,177.7
2021-11-12,247.0326388888889,974.0,232.86472222222224,799.4,84.70090277777778,329.5
2021-11-13,254.12479166666668,1039.0,278.94291666666663,840.0,73.44479166666666,348.2
2021-11-14,260.88673611111113,927.0,297.53569444444446,866.0,61.878194444444446,172.2
2021-11-15,163.8936111111111,770.3,53.93770833333333,472.8,130.76736111111111,487.0
2021-11-16,236.70319444444442,921.0,206.00493055555555,779.9,90.69104166666668,288.3
2021-11-17,238.4220138888889,886.0,221.47805555555558,719.4,87.71520833333332,293.3
2021-11-18,242.93993055555555,894.0,233.21333333333334,760.4,82.23381944444444,247.5
2021-11-19,259.0563888888889,912.0,304.75402777777776,875.0,58.73173611111111,186.8
2021-11-20,263.22319444444446,936.0,318.28125,932.0,54.298680555555556,166.6
2021-11-21,260.77465277777776,920.0,297.7836805555556,855.0,64.07923611111111,186.8
2021-11-22,258.34041666666667,917.0,309.315,892.0,55.03597222222223,159.5
2021-11-23,257.09708333333333,914.0,311.97305555555556,886.0,55.8675,169.0
2021-11-24,246.2032638888889,908.0,274.2995833333334,891.0,61.95236111111111,194.8
2021-11-25,258.9488888888889,914.0,328.4657638888889,910.0,48.85805555555556,144.7
2021-11-26,260.1041666666667,916.0,340.3076388888889,937.0,43.68875,124.2
2021-11-27,261.6409722222222,928.0,325.17104166666667,928.0,53.49104166666667,161.5
2021-11-28,231.22083333333333,998.0,188.97993055555554,828.0,105.03819444444444,382.9
2021-11-29,258.2609722222222,919.0,304.6022222222222,891.0,61.459583333333335,178.2
2021-11-30,238.5222222222222,893.0,272.7661111111111,859.0,59.60708333333333,209.5
2021-12-01,240.47055555555553,886.0,227.2877083333333,693.4,91.64125,306.8
2021-12-02,241.53972222222222,873.0,231.2282638888889,747.5,86.34159722222222,259.8
2021-12-03,213.05826388888892,853.0,74.97131944444445,419.5,157.02229166666666,527.6
2021-12-04,213.33243055555556,825.0,80.28284722222223,318.2,155.78180555555554,580.2
2021-12-05,235.69326388888888,878.0,191.46694444444447,678.2,105.12305555555557,344.7
2021-12-06,240.03513888888887,871.0,217.83923611111112,710.1,93.08847222222222,299.4
2021-12-07,208.28534722222224,816.0,79.71652777777778,340.9,149.98611111111111,548.4
2021-12-08,237.23930555555555,876.0,219.5171527777778,734.6,88.10416666666667,268.5
2021-12-09,244.0548611111111,890.0,231.82236111111112,731.4,89.39791666666666,287.5
2021-12-10,192.77034722222223,778.6,48.11881944444445,249.2,154.65534722222222,618.0
2021-12-11,216.61923611111112,813.0,151.37437500000001,580.7,109.60965277777777,396.4
2021-12-12,218.3826388888889,837.0,196.4876388888889,694.3,84.74381944444445,284.7
2021-12-13,225.28729166666668,826.0,240.16569444444443,754.6,67.27312500000001,217.0
2021-12-14,232.35888888888888,1017.0,262.8986111111111,868.0,67.87618055555555,411.2
2021-12-15,209.44416666666666,1022.0,158.4232638888889,846.0,101.96312499999999,441.8
2021-12-16,238.89125,1150.0,215.86881944444443,939.9,94.34548611111111,476.1
2021-12-17,245.05888888888887,989.0,292.24611111111113,938.9,61.774166666666666,330.3
2021-12-18,234.92465277777777,855.0,228.91131944444444,717.5,83.18847222222222,269.0
2021-12-19,240.81166666666667,869.0,262.59236111111113,821.8,68.50694444444444,202.4
2021-12-20,238.64277777777775,865.0,270.6997222222222,814.5,61.71291666666667,196.0
2021-12-21,226.82381944444444,839.0,226.95090277777777,707.8,76.03847222222223,258.7
2021-12-22,218.8457638888889,818.0,170.19506944444444,626.0,97.9725,311.8
2021-12-23,238.70368055555554,859.0,280.2625694444444,826.3,55.75722222222222,180.5
2021-12-24,235.40576388888888,857.0,262.216875,790.5,64.51861111111111,220.5
2021-12-25,222.9354861111111,847.0,232.0676388888889,740.9,69.25027777777777,240.1
2021-12-26,230.653125,950.0,196.03631944444444,653.8,99.27479166666667,439.2
2021-12-27,238.38527777777776,870.0,221.07576388888887,712.8,91.6532638888889,306.0
2021-12-28,236.88090277777778,906.0,263.5534027777778,846.9,62.24590277777778,286.1
2021-12-29,228.41833333333335,998.0,213.24368055555558,823.9,92.89194444444443,490.1
2021-12-30,243.82756944444446,885.0,289.2386111111111,884.0,56.68666666666667,235.6
2021-12-31,245.75215277777775,885.0,305.3692361111111,882.0,50.21805555555556,153.0
2022-01-01,243.31381944444445,974.0,298.13131944444444,896.0,51.69520833333334,353.8
2022-01-02,231.36659722222223,962.0,213.07083333333333,800.0,87.50590277777778,555.1
2022-01-03,136.48041666666666,1029.0,28.80909722222222,544.5,113.34680555555555,613.5
2022-01-04,108.794375,998.0,9.529583333333333,412.8,98.30548611111111,688.0
2022-01-05,194.53729166666668,896.0,84.60194444444444,433.2,131.1075,570.4
2022-01-06,219.9809722222222,821.0,170.4467361111111,603.6,101.36229166666668,339.6
2022-01-07,217.22909722222224,802.0,173.11430555555555,568.6,98.25631944444444,324.5
2022-01-08,225.35562499999997,824.0,212.0064583333333,685.9,83.57006944444444,295.3
2022-01-09,227.27840277777779,843.0,228.36326388888887,732.9,72.70520833333333,232.8
2022-01-10,226.56076388888889,834.0,199.148125,658.0,87.65263888888889,299.2
2022-01-11,227.53930555555553,902.0,211.96416666666667,754.5,86.4,381.9
2022-01-12,244.4525,909.0,261.9901388888889,894.0,63.61680555555555,358.9
2022-01-13,251.85222222222222,909.0,290.06083333333333,898.0,57.23791666666667,199.6
2022-01-14,251.61215277777777,930.0,299.4403472222222,891.0,60.44638888888889,216.7
2022-01-15,251.98319444444445,934.0,280.4186111111111,908.0,68.13305555555556,220.1
2022-01-16,258.324375,951.0,309.9766666666667,919.0,61.845625,232.2
2022-01-17,245.32680555555555,1064.0,238.4153472222222,860.0,88.02104166666666,500.3
2022-01-18,253.84229166666668,918.0,265.7318055555555,809.0,76.01958333333333,226.7
2022-01-19,236.29895833333333,872.0,147.71430555555557,539.7,131.02548611111112,425.4
2022-01-20,260.19381944444444,924.0,268.7083333333333,814.0,78.7625,248.1
2022-01-21,265.06333333333333,945.0,265.7376388888889,806.0,84.74875,266.6
2022-01-22,258.36604166666666,924.0,253.8034027777778,804.5,83.68479166666667,240.0
2022-01-23,267.29819444444445,943.0,339.27583333333337,952.3,49.41763888888889,149.1
2022-01-24,267.3065972222222,948.0,328.06194444444446,915.0,53.80388888888889,170.2
2022-01-25,264.62458333333336,932.0,313.9014583333333,883.0,57.065694444444446,185.4
2022-01-26,258.21243055555556,922.0,277.7854861111111,852.0,68.79576388888889,227.1
2022-01-27,239.188125,868.0,202.42069444444445,665.3,96.80291666666668,319.3
2022-01-28,206.63777777777779,801.0,58.93472222222222,274.6,158.68472222222223,560.3
2022-01-29,242.72284722222224,897.0,152.7001388888889,618.9,124.61979166666667,384.0
2022-01-30,269.32208333333335,966.0,282.0404861111111,828.7,77.07347222222222,273.9
2022-01-31,268.8998611111111,967.0,263.0653472222222,810.7,86.384375,295.4
2022-02-01,276.80319444444444,977.0,302.4064583333333,902.0,64.94486111111111,180.5
2022-02-02,252.54666666666668,968.0,122.14951388888888,510.4,159.45666666666668,565.1
2022-02-03,264.90777777777777,943.0,207.93555555555557,676.2,113.29277777777779,370.1
2022-02-04,246.02673611111112,899.0,157.02381944444443,552.4,126.52895833333334,396.6
2022-02-05,238.08833333333334,872.0,123.38069444444446,456.7,142.23631944444443,468.0
2022-02-06,221.2275,833.0,78.41965277777778,338.2,156.63340277777777,529.4
2022-02-07,230.41340277777778,861.0,76.20673611111111,324.9,169.51194444444445,583.5
2022-02-08,243.6109027777778,898.0,98.37569444444445,420.9,166.13798611111113,542.3
2022-02-09,260.63458333333335,936.0,184.56,591.8,126.00055555555555,396.2
2022-02-10,275.4632638888889,960.0,277.49312499999996,794.2,80.61159722222222,269.8
2022-02-11,280.81472222222226,986.0,290.97541666666666,857.1,74.07618055555555,205.2
2022-02-12,249.78256944444445,924.0,111.88319444444444,436.3,162.65187500000002,542.8
2022-02-13,231.06208333333336,850.0,119.23854166666666,418.8,139.47055555555556,462.4
2022-02-14,255.61395833333333,924.0,200.25381944444445,669.4,105.80333333333333,336.8
2022-02-15,265.32854166666664,963.0,207.25076388888888,679.9,110.29840277777778,355.1
2022-02-16,263.66756944444444,946.0,209.67118055555557,676.0,105.94152777777776,320.1
2022-02-17,270.83201388888887,968.0,234.97590277777778,732.8,100.7657638888889,347.3
2022-02-18,278.01951388888887,979.0,272.11,793.3,79.32652777777777,247.3
2022-02-19,270.71999999999997,973.0,206.6157638888889,701.4,109.58291666666666,332.3
2022-02-20,265.3542361111111,956.0,140.03166666666667,516.5,152.00034722222222,512.4
2022-02-21,246.8265972222222,910.0,72.29173611111112,309.0,183.25104166666668,610.5
2022-02-22,292.1201388888889,1027.0,258.02944444444444,774.3,99.86763888888889,308.4
2022-02-23,283.51645833333333,1009.0,222.83291666666668,710.9,113.46430555555555,355.3
2022-02-24,298.1429861111111,1032.0,314.4088888888889,881.4,71.38090277777778,239.2
2022-02-25,284.5186805555556,998.0,232.36555555555557,732.2,103.97409722222223,301.9
2022-02-26,269.89194444444445,980.0,129.9261111111111,463.6,164.59208333333333,559.6
2022-02-27,258.22868055555557,919.0,129.19291666666666,446.8,153.39173611111113,513.3
2022-02-28,253.92361111111111,926.0,160.1007638888889,537.0,125.66479166666666,410.1
2022-03-01,271.8139583333333,972.0,224.6354861111111,718.0,96.74208333333334,284.8
2022-03-02,246.19256944444444,1008.0,134.4461111111111,599.1,135.4579861111111,509.5
2022-03-03,247.72916666666666,1143.0,138.92909722222223,614.2,135.59180555555557,661.3
2022-03-04,263.5457638888889,980.0,170.05131944444443,589.4,127.78597222222221,478.1
2022-03-05,250.56194444444446,970.0,145.13666666666666,617.3,129.06583333333333,446.3
2022-03-06,226.40263888888887,1036.0,98.9998611111111,574.7,143.68666666666667,594.0
2022-03-07,270.57458333333335,967.0,193.65395833333335,655.0,113.32680555555557,351.7
2022-03-08,272.2395833333333,968.0,170.08319444444444,583.8,131.57548611111113,394.0
2022-03-09,281.5750694444444,1010.0,192.02430555555554,663.3,126.58034722222223,382.0
2022-03-10,258.526875,991.0,117.82583333333334,468.3,158.09111111111113,520.8
2022-03-11,228.83798611111112,879.0,53.760347222222215,233.5,179.53590277777778,639.3
2022-03-12,175.7711111111111,773.2,7.367638888888889,65.3,165.9622916666667,705.7
2022-03-13,163.6158333333333,659.3,3.2736111111111112,24.0,157.6148611111111,627.3
2022-03-14,240.7236111111111,908.0,65.91631944444444,287.6,179.20180555555555,620.0
2022-03-15,259.3855555555556,941.0,104.55020833333333,413.5,168.27555555555554,545.0
2022-03-16,201.24506944444445,799.4,16.758541666666666,104.2,182.315625,683.6
2022-03-17,203.05020833333333,767.7,14.906041666666667,71.6,187.27625,689.3
2022-03-18,235.67152777777778,863.0,43.11902777777778,183.9,195.40659722222222,677.2
2022-03-19,244.865625,902.0,74.20243055555555,311.5,177.75430555555556,591.0
2022-03-20,236.31777777777776,932.0,90.59034722222222,407.9,155.97784722222224,544.6
2022-03-21,189.6872222222222,909.0,54.26826388888889,363.7,139.67166666666668,601.1
2022-03-22,272.46215277777776,991.0,135.47944444444445,538.4,159.23659722222223,551.5
2022-03-23,283.48375,990.0,211.74395833333332,671.1,112.69534722222221,332.2
2022-03-24,250.70402777777778,950.0,103.18562499999999,488.6,161.994375,593.9
2022-03-25,254.17736111111114,1006.0,54.001875,381.8,203.2188888888889,680.8
2022-03-26,257.14145833333333,985.0,69.8575,394.1,194.3386111111111,680.8
2022-03-27,275.12319444444444,979.0,111.34291666666665,430.1,180.27194444444444,571.8
2022-03-28,283.0551388888889,1027.0,107.91486111111111,482.3,184.59097222222223,573.7
2022-03-29,279.48562499999997,995.0,100.05930555555555,413.7,192.2872222222222,601.9
2022-03-30,260.7158333333333,923.0,67.42541666666668,266.6,199.0590972222222,646.3
2022-03-31,262.4372222222222,931.0,85.10625,330.9,185.40576388888888,588.3
2022-04-01,263.2052777777778,942.0,96.38645833333334,376.7,176.9845138888889,565.8
2022-04-02,283.62902777777776,963.0,152.98263888888889,526.2,152.43993055555555,446.3
2022-04-03,283.8345138888889,1002.0,187.17715277777776,638.7,125.90368055555555,357.7
2022-04-04,276.4738194444444,1020.0,170.66319444444446,640.5,132.213125,391.9
2022-04-05,276.4816666666666,967.0,217.5190277777778,667.0,100.32680555555557,326.9
2022-04-06,260.6019444444444,962.0,135.43506944444445,551.0,141.05756944444445,455.8
2022-04-07,289.54131944444447,1000.0,219.86368055555556,690.9,110.76430555555557,308.9
2022-04-08,240.04340277777777,939.0,83.98326388888889,465.2,163.320625,508.8
2022-04-09,275.6040277777778,1001.0,152.54597222222222,591.4,142.2396527777778,419.7
2022-04-10,259.26229166666667,1195.0,118.41472222222222,613.1,160.91708333333332,690.1
2022-04-11,295.7345833333333,998.0,237.35916666666668,719.9,103.66444444444444,314.0
2022-04-12,266.8490972222222,1003.0,126.55236111111111,522.1,158.50555555555556,491.7
2022-04-13,278.58006944444446,1021.0,198.01402777777778,662.7,115.0975,359.8
2022-04-14,277.67319444444445,1051.0,181.2288888888889,683.4,126.03354166666666,434.7
2022-04-15,223.78597222222223,1173.0,75.15993055555556,637.2,161.9351388888889,714.4
2022-04-16,198.98916666666668,1352.0,44.16340277777778,718.5,157.2879861111111,748.2
2022-04-17,292.50854166666664,985.0,207.47277777777776,648.2,117.35298611111111,323.2
2022-04-18,254.01111111111112,1179.0,125.88923611111112,700.2,143.44402777777776,531.0
2022-04-19,288.87854166666665,1013.0,199.6317361111111,675.3,119.24729166666667,331.9
2022-04-20,284.34277777777777,1031.0,202.89097222222222,706.1,110.51909722222223,426.2
2022-04-21,237.373125,1041.0,81.27388888888889,561.0,167.2938888888889,572.6
2022-04-22,294.86062499999997,994.0,220.35333333333332,667.6,116.42597222222221,354.1
2022-04-23,296.1422222222222,1010.0,241.19458333333336,729.4,101.26472222222223,294.8
2022-04-24,295.9093055555556,1066.0,168.32527777777779,735.0,154.45729166666666,612.4
2022-04-25,262.70854166666663,1087.0,145.4813888888889,689.8,148.04333333333332,549.1
2022-04-26,302.3773611111111,1039.0,258.28458333333333,809.0,91.610625,255.9
2022-04-27,302.4761805555556,1026.0,249.10500000000002,729.9,104.42444444444445,403.2
2022-04-28,169.13486111111112,641.0,16.545625,316.6,156.19479166666667,539.7
2022-04-29,255.3357638888889,1231.0,126.93694444444445,669.4,158.58638888888888,717.3
2022-04-30,276.4452083333333,1020.0,178.08770833333332,738.2,123.42354166666667,429.9
2022-05-01,275.6354861111111,1211.0,178.2811111111111,747.8,129.17534722222223,638.3
2022-05-02,298.7048611111111,989.0,236.90409722222225,694.3,107.87784722222223,288.7
2022-05-03,254.3376388888889,952.0,127.68888888888888,493.0,148.88756944444444,458.8
2022-05-04,252.00847222222222,1014.0,110.75111111111111,489.1,160.0990277777778,576.0
2022-05-05,239.91291666666666,1101.0,82.84097222222222,558.7,169.294375,694.1
2022-05-06,215.5145138888889,966.0,68.91819444444444,495.8,158.33395833333333,625.5
2022-05-07,186.5813888888889,1053.0,40.88458333333334,499.6,146.22972222222222,616.5
2022-05-08,271.80354166666666,938.0,152.03298611111111,517.2,142.5592361111111,425.4
2022-05-09,211.32576388888887,1018.0,124.21590277777777,611.5,103.61472222222223,455.0
2022-05-10,198.11152777777775,1091.0,64.53965277777777,666.1,143.53645833333334,591.4
2022-05-11,240.59479166666668,1298.0,116.62506944444445,690.1,165.1953472222222,718.5
2022-05-12,277.5529861111111,1025.0,186.46854166666668,643.2,126.93937500000001,406.8
2022-05-13,281.25138888888887,973.0,232.4466666666667,730.0,89.99375,356.2
2022-05-14,257.38395833333334,934.0,147.4595138888889,591.9,132.22625,411.5
2022-05-15,265.5315972222222,975.0,187.64083333333332,649.0,115.35618055555555,417.7
2022-05-16,277.3,982.0,151.935,539.5,150.68243055555556,485.9
2022-05-17,270.23527777777775,908.0,113.8157638888889,418.9,172.7607638888889,530.6
2022-05-18,257.8774305555556,975.0,136.93590277777778,520.8,138.62444444444446,458.1
2022-05-19,275.9313888888889,981.0,177.1161111111111,582.2,133.50875,443.7
2022-05-20,274.5000694444444,1252.0,147.81694444444443,685.9,149.84215277777778,580.6
2022-05-21,245.6315277777778,1020.0,96.83541666666666,580.7,157.27284722222223,588.4
2022-05-22,250.60041666666666,1007.0,111.15763888888888,533.4,154.5532638888889,513.1
2022-05-23,143.80972222222223,1200.0,23.361944444444443,774.8,120.20145833333333,727.1
2022-05-24,274.85993055555554,943.0,154.9007638888889,558.0,148.31979166666667,473.5
2022-05-25,278.15006944444445,1012.0,185.86555555555557,596.7,127.11909722222222,520.9
2022-05-26,281.27180555555555,1022.0,206.8504861111111,671.9,115.44125,387.2
2022-05-27,287.99104166666666,962.0,241.61965277777776,717.2,97.98069444444445,286.2
2022-05-28,296.05576388888886,961.0,255.3890972222222,703.7,95.92375000000001,255.3
2022-05-29,257.71465277777776,1148.0,151.8725,730.6,128.6757638888889,484.9
2022-05-30,272.2125,1133.0,185.210625,697.1,134.07763888888888,580.1
2022-05-31,273.0050694444444,1071.0,161.44854166666667,710.5,140.39770833333336,502.0
2022-06-01,296.3624305555556,1020.0,245.85618055555557,761.5,102.55208333333333,311.1
2022-06-02,285.5901388888889,1090.0,246.9565277777778,748.8,89.3375,387.4
2022-06-03,190.84055555555557,1018.0,54.16458333333333,611.8,143.35486111111112,558.0
2022-06-04,263.85333333333335,962.0,135.25729166666667,531.1,152.06652777777776,483.5
2022-06-05,247.398125,978.0,95.89423611111111,515.9,158.9895138888889,500.5
2022-06-06,130.57750000000001,759.3,7.015763888888889,410.7,126.80749999999999,504.4
2022-06-07,161.803125,1020.0,46.29756944444444,722.0,123.10027777777778,510.3
2022-06-08,236.20305555555558,1103.0,106.671875,674.6,142.45715277777776,653.1
2022-06-09,282.2358333333333,958.0,227.60465277777777,704.3,96.60777777777778,257.3
2022-06-10,271.42006944444444,1034.0,165.21305555555554,644.0,144.7148611111111,496.4
2022-06-11,132.6029166666667,886.0,50.33111111111111,693.4,100.63506944444444,495.6
2022-06-12,253.37104166666666,1159.0,141.40173611111112,771.4,146.00201388888888,596.6
2022-06-13,280.9108333333333,1010.0,211.25215277777775,656.1,115.04145833333334,486.1
2022-06-14,260.9304861111111,1030.0,129.0601388888889,615.5,154.37006944444445,499.1
2022-06-15,227.42576388888887,1178.0,117.93666666666665,753.7,136.66062499999998,607.5
2022-06-16,155.61631944444446,1251.0,39.69631944444444,871.0,118.29187499999999,622.0
2022-06-17,169.45625,1206.0,54.78729166666666,624.1,125.69465277777778,702.0
2022-06-18,254.40395833333335,1072.0,138.92319444444445,623.5,141.50506944444444,530.4
2022-06-19,287.855625,971.0,236.83180555555555,691.6,104.17868055555554,343.1
2022-06-20,284.3094444444444,950.0,236.229375,688.2,98.42819444444444,288.3
2022-06-21,286.7136805555556,989.0,246.3845138888889,780.1,93.81986111111111,350.0
2022-06-22,290.10125,1073.0,231.61069444444445,773.4,105.00395833333334,444.0
2022-06-23,286.5877777777778,1037.0,256.7602777777778,750.4,94.66131944444443,420.4
2022-06-24,201.26180555555555,839.0,108.4804861111111,635.8,129.60125,555.4
2022-06-25,286.5838888888889,1047.0,232.71875,711.2,107.973125,612.6
2022-06-26,184.36895833333332,1018.0,67.43166666666667,618.4,121.67479166666668,527.1
2022-06-27,201.47729166666664,1099.0,108.7070138888889,727.3,123.16243055555555,600.4
2022-06-28,290.95701388888887,944.0,250.19590277777777,699.9,95.15819444444443,260.5
2022-06-29,35.66388888888889,238.3,0.6704166666666667,94.3,35.23875,234.8
2022-06-30,246.74375,1063.0,146.24208333333334,673.6,132.03618055555555,616.6
